PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
4747_01,1,1,2,43,0,0,0,0,0,0
4747_02,1,0,2,33,0,0,1376,26,159,1649
4749_01,0,0,2,16,0,262,0,1,825,0
4751_01,0,0,2,22,0,390,98,0,278,39
4760_01,0,0,0,18,0,5,526,0,0,122
4761_01,0,1,0,36,0,0,0,0,0,0
4761_02,0,1,2,17,0,0,0,0,0,0
4761_03,0,0,2,34,0,0,919,0,0,51
4765_01,0,1,2,1,0,0,0,0,0,0
4766_01,2,1,2,24,0,0,0,0,0,0
4767_01,0,0,2,20,0,43,443,642,0,0
4768_01,1,0,2,56,0,0,2345,39,338,452
4768_02,1,1,2,26,0,0,0,0,0,0
4771_01,0,0,2,35,0,0,579,132,0,0
4776_01,2,0,0,3,0,0,0,0,0,0
4776_02,2,0,2,23,0,0,0,0,0,0
4776_03,2,1,2,19,0,0,0,0,0,0
4776_04,2,0,2,0,0,0,0,0,0,0
4779_01,0,0,2,30,0,8,18,0,0,1779
4781_01,0,0,2,50,0,0,0,9,819,0
4789_01,2,1,2,15,0,0,0,0,0,0
4799_01,2,0,2,19,0,794,0,2,0,191
4799_02,2,0,2,28,0,32,1017,1,0,755
4799_03,2,0,2,35,0,611,0,409,0,20
4800_01,0,0,2,45,0,0,0,61,199,514
4802_01,0,1,2,0,0,0,0,0,0,0
4802_02,0,0,1,74,0,568,17,0,303,1
4805_01,0,1,0,24,0,0,0,0,0,0
4806_01,2,0,2,39,0,1,0,1048,0,0
4809_01,0,0,2,18,0,4,13,0,1784,137
4811_01,0,1,1,39,0,0,0,0,0,0
4812_01,1,1,2,33,0,0,0,0,0,0
4816_01,0,0,1,21,0,101,439,71,17,279
4820_01,1,0,2,35,0,0,6607,0,706,363
4820_02,1,0,0,66,0,165,1329,0,230,7749
4821_01,0,0,2,14,0,14,0,135,0,818
4824_01,2,0,2,20,0,71,2,2121,0,0
4825_01,2,1,2,18,0,0,0,0,0,0
4826_01,1,0,2,36,0,0,2313,12,194,10
4833_01,1,0,0,27,1,0,273,0,2597,4093
4833_02,1,0,2,51,0,0,2387,177,1866,54
4834_01,0,1,2,18,0,0,0,0,0,0
4835_01,0,0,2,46,0,2,90,0,1351,0
4839_01,2,0,2,67,0,1365,0,1296,9,0
4843_01,0,0,2,24,0,207,0,62,0,452
4843_02,0,0,1,35,0,219,607,0,0,1145
4844_01,0,0,2,14,0,40,0,497,0,285
4849_01,2,1,2,22,0,0,0,0,0,0
4852_01,0,1,1,20,0,0,0,0,0,0
4854_01,2,1,2,23,0,0,0,0,0,0
4855_01,0,1,1,23,0,0,0,0,0,0
4855_02,0,1,2,21,0,0,0,177,0,0
4858_01,2,0,2,36,0,3341,0,558,0,0
4859_01,0,1,2,19,0,0,0,0,0,0
4860_01,0,0,1,22,0,0,0,292,261,0
4861_01,0,0,2,58,0,70,0,292,356,0
4865_01,0,0,2,14,0,1538,22,0,11,2
4867_01,0,0,2,18,0,0,8,0,433,482
4869_01,0,0,2,40,0,48,4,351,54,443
4872_01,0,0,2,24,0,0,5,6,486,205
4877_01,2,0,2,26,0,80,0,199,288,0
4894_01,0,1,2,16,0,0,0,0,0,0
4905_01,0,1,0,28,0,0,0,0,0,0
4906_01,0,0,2,21,0,699,0,63,2,19
4907_01,0,1,2,17,0,0,0,0,0,0
4908_01,0,0,2,23,0,115,464,0,303,20
4914_01,2,0,2,22,0,1299,0,0,0,0
4919_01,0,0,0,20,0,637,439,0,193,0
4921_01,1,0,0,38,0,29,666,0,1641,7985
4922_01,0,0,0,37,0,0,789,0,0,0
4926_01,2,0,2,31,0,1596,0,453,0,86
4928_01,2,0,0,27,0,345,0,1025,91,0
4931_01,0,0,2,31,0,0,0,1010,9,0
4935_01,0,0,2,21,0,97,41,0,436,52
4935_02,0,1,1,36,0,0,0,0,0,0
4935_03,0,0,1,20,0,0,0,541,0,0
4936_01,0,0,1,36,0,55,4,0,0,1784
4947_01,0,0,1,40,0,0,20,143,98,461
4948_01,2,0,2,25,0,1117,0,33,1238,0
4949_01,1,1,2,32,1,0,0,0,0,0
4949_02,1,0,0,25,0,0,1255,0,5229,3152
4953_01,1,1,2,49,0,0,0,0,0,0
4955_01,2,0,2,28,0,1104,0,163,19,61
4957_01,1,1,0,58,0,0,0,0,0,0
4959_01,2,1,2,28,0,0,0,0,0,0
4960_01,0,0,2,22,0,0,0,12,689,2
4962_01,2,0,2,61,0,0,0,0,0,0
4966_01,1,0,2,28,0,0,9933,0,134,70
4966_02,1,1,2,24,0,0,0,0,0,0
4967_01,0,0,0,40,0,219,0,0,0,127
4968_01,0,1,2,28,0,0,0,0,0,0
4969_01,0,0,0,15,0,78,515,132,0,137
4969_02,0,0,1,29,0,9,0,663,0,0
4971_01,0,1,1,18,0,0,439,0,0,0
4976_01,0,0,1,28,0,213,439,1317,199,0
4982_01,0,1,2,24,0,0,0,0,0,0
4984_01,0,0,2,18,0,0,130,0,429,0
4984_02,0,0,1,21,0,690,0,0,49,7
4985_01,2,1,2,25,0,0,0,0,0,0
4986_01,0,0,0,16,0,0,81,1,0,778
4988_01,1,1,2,49,0,0,0,0,0,0
4993_01,0,0,2,28,0,0,610,1014,0,0
4994_01,0,0,2,22,0,0,0,0,732,310
5001_01,0,0,2,11,0,0,0,0,0,0
5002_01,0,1,0,26,0,0,0,0,0,0
5011_01,0,1,0,17,0,0,0,0,0,0
5022_01,0,0,2,26,0,0,115,307,420,0
5024_01,0,0,2,0,0,0,0,0,0,0
5024_02,0,0,2,28,0,0,0,0,0,0
5024_03,0,0,2,4,0,0,0,0,0,0
5024_04,0,0,2,19,0,0,0,97,99,449
5024_05,0,1,0,5,0,0,0,0,0,0
5026_01,0,0,2,35,0,57,97,455,109,0
5029_01,1,1,0,25,0,0,0,0,0,0
5029_02,1,1,2,26,0,0,0,0,0,0
5030_01,0,0,2,34,0,4,12,858,0,32
5031_01,1,0,0,21,0,0,438,0,0,2175
5031_02,1,0,2,26,0,0,6442,0,681,756
5033_01,1,0,2,32,0,0,5209,0,22,3062
5033_02,1,0,2,40,0,0,1262,0,6162,6
5037_01,2,0,2,13,0,0,0,0,0,0
5038_01,2,0,0,29,0,465,0,169,102,2104
5038_02,2,1,2,11,0,0,0,0,0,0
5041_01,0,0,0,25,0,3,414,4,245,143
5043_01,2,1,2,31,0,0,0,0,0,0
5043_02,2,1,0,51,0,0,0,0,0,0
5043_03,2,0,2,20,0,0,0,0,0,0
5045_01,2,1,2,32,0,0,0,0,0,0
5046_01,0,1,2,22,0,0,0,0,0,0
5047_01,0,1,1,38,0,0,0,0,0,0
5049_01,0,0,2,26,0,13,1,0,8,765
5053_01,1,0,2,42,1,2,722,0,1035,368
5054_01,2,0,2,57,0,1337,0,0,1080,0
5055_01,0,1,2,38,0,0,0,0,0,0
5056_01,2,0,2,23,0,663,392,6023,4,0
5056_02,2,0,0,32,0,38,0,1423,0,0
5066_01,0,0,2,15,0,0,43,2837,6,140
5071_01,0,0,2,41,0,219,1478,0,303,3
5075_01,0,0,2,19,0,0,5,716,0,0
5077_01,2,0,2,26,0,830,33,1030,3,29
5078_01,0,0,1,28,0,1627,0,0,110,0
5079_01,2,1,2,20,0,0,0,0,0,0
5081_01,0,0,2,19,0,1171,1460,0,36,0
5082_01,1,0,2,30,0,2019,1686,129,99,933
5086_01,2,1,2,58,0,0,0,0,0,0
5086_02,2,0,2,17,0,55,0,994,0,0
5092_01,0,0,2,28,0,7,0,703,66,0
5094_01,0,1,1,19,0,0,0,0,0,0
5094_02,0,0,0,20,0,0,68,31,167,381
5096_01,2,0,2,54,0,1108,0,53,496,0
5096_02,2,0,2,21,0,542,0,1222,98,484
5098_01,0,0,2,44,0,0,83,0,68,586
5098_02,0,1,1,11,0,0,0,0,0,0
5098_03,0,1,0,2,0,0,0,0,0,0
5099_01,0,0,2,20,0,1330,0,177,0,49
5100_01,2,1,2,50,0,0,0,0,0,0
5101_01,0,0,2,27,0,0,91,945,0,0
5102_01,0,0,1,28,0,0,0,3,654,0
5107_01,0,0,2,33,0,1449,0,0,0,0
5110_01,2,1,0,23,0,0,0,0,0,0
5113_01,0,0,2,22,0,0,0,0,889,0
5114_01,2,1,2,44,0,0,0,0,0,0
5117_01,2,0,2,45,0,458,0,838,0,3
5118_01,1,0,0,20,0,219,2988,0,419,106
5119_01,2,0,2,26,0,6,0,1041,303,0
5121_01,0,0,2,18,0,0,0,19,746,5
5123_01,0,0,1,21,0,742,0,15,0,0
5131_01,1,0,0,26,0,219,5824,0,327,1508
5131_02,1,1,0,55,0,0,0,0,0,0
5134_01,2,0,2,24,0,1347,0,1,2,7
5135_01,0,0,2,27,0,0,0,70,2026,13
5139_01,0,0,0,18,0,231,508,594,0,585
5141_01,2,1,2,20,0,0,0,0,0,0
5143_01,0,0,2,31,0,0,820,16,29,2
5147_01,0,0,2,37,0,5,0,849,0,0
5149_01,1,0,1,37,1,0,16963,0,11483,5220
5149_02,1,1,0,57,0,0,0,0,0,0
5150_01,2,1,2,39,0,0,0,0,0,0
5153_01,0,1,2,20,0,0,0,0,0,0
5155_01,2,0,2,18,0,85,0,683,570,0
5159_01,1,0,0,29,1,47,2914,0,303,259
5159_02,1,0,0,31,0,0,837,0,1,4102
5164_01,1,1,0,27,0,0,0,0,0,310
5164_02,1,1,2,43,0,0,0,0,0,0
5168_01,0,0,2,28,0,0,0,27,1358,0
5169_01,2,0,0,32,0,679,138,4,359,0
5172_01,0,0,2,19,0,0,180,712,0,886
5178_01,0,0,2,50,0,171,537,37,0,3
5183_01,0,0,2,19,0,0,0,717,0,0
5189_01,1,0,0,44,0,0,2175,0,25,310
5191_01,1,0,2,49,0,0,291,0,1320,2092
5195_01,1,0,0,30,0,4,92,2488,2182,1210
5200_01,0,0,2,41,0,824,0,0,0,47
5203_01,1,0,0,34,0,0,7492,25,1116,3
5203_02,1,1,0,30,0,0,0,0,0,0
5212_01,0,0,1,22,0,0,305,148,250,134
5215_01,1,0,2,29,0,0,17,0,0,7312
5219_01,2,1,2,32,0,0,0,0,0,0
5219_02,2,0,1,40,0,162,0,1599,303,0
5222_01,0,1,2,50,0,0,0,0,0,0
5228_01,0,0,1,31,0,0,0,0,267,507
5228_02,0,1,0,1,0,219,0,0,303,0
5231_01,0,0,2,30,0,42,2,1565,1961,0
5232_01,1,0,0,28,1,4195,45,0,6298,438
5232_02,1,0,0,41,0,0,83,0,3817,1115
5233_01,2,0,2,34,0,224,0,995,0,0
5237_01,2,1,2,14,0,0,0,0,0,0
5241_01,0,0,0,13,0,1,457,93,23,0
5241_02,0,1,1,16,0,0,0,0,0,0
5245_01,1,0,0,25,0,0,2386,0,417,425
5259_01,0,0,0,17,0,68,5,0,692,81
5261_01,0,0,2,41,0,1673,729,0,303,0
5263_01,2,0,0,28,0,1431,0,39,3,0
5267_01,0,0,2,3,0,0,0,0,0,0
5267_02,0,1,2,18,0,0,0,0,0,0
5267_03,0,0,2,20,0,62,272,1613,88,41
5270_01,0,1,1,32,0,0,0,0,0,0
5283_01,0,0,1,59,0,0,179,225,6,304
5284_01,1,1,2,52,0,0,0,0,0,0
5285_01,1,1,2,47,0,0,0,0,0,0
5286_01,1,0,0,56,0,219,1213,2,3081,24
5289_01,2,0,2,24,0,54,370,725,0,0
5293_01,0,0,2,13,0,893,0,0,0,0
5293_02,0,0,2,15,0,905,13,43,19,0
5294_01,0,0,2,40,0,0,316,121,434,0
5295_01,0,0,0,30,0,710,29,1618,3605,367
5296_01,1,0,2,25,0,0,32,0,2095,692
5302_01,2,0,2,10,0,0,0,0,0,0
5306_01,2,0,0,28,0,794,0,614,0,0
5306_02,2,0,2,36,0,41,0,3509,0,0
5308_01,0,0,1,12,0,0,0,0,0,0
5308_02,0,1,2,26,0,0,0,0,0,0
5308_03,0,0,2,33,0,0,26,70,0,678
5309_01,1,1,2,42,0,0,439,0,0,0
5311_01,0,1,2,31,0,0,0,0,0,0
5317_01,0,0,2,20,0,775,3,0,30,0
5317_02,0,1,0,24,0,0,0,0,0,0
5318_01,0,1,2,37,0,0,0,0,0,0
5318_02,0,0,2,19,0,33,1972,14,0,1
5319_01,2,0,2,13,0,1082,91,64,0,310
5321_01,0,0,1,23,0,8,0,0,340,310
5324_01,0,0,2,44,0,0,0,0,0,0
5328_01,1,1,2,36,0,0,0,0,0,0
5329_01,0,0,2,79,0,0,53,0,4,1568
5329_02,0,1,1,1,0,0,0,0,0,0
5329_03,0,0,2,12,0,0,0,0,0,0
5329_04,0,0,2,8,0,0,0,0,0,0
5329_05,0,0,1,45,0,0,311,115,4,328
5329_06,0,0,2,10,0,0,0,0,0,0
5329_07,0,0,2,3,0,0,0,0,0,0
5332_01,0,0,2,37,0,24,1361,0,0,0
5335_01,1,1,0,43,0,0,0,0,0,0
5335_02,1,1,2,38,0,0,0,0,0,0
5335_03,1,0,0,33,0,4781,4132,0,4,39
5335_04,1,0,0,25,0,13,3209,0,24,330
5336_01,0,0,2,42,0,0,3,693,50,0
5338_01,0,0,2,35,0,0,1046,2,0,0
5339_01,1,0,0,35,0,0,2301,0,302,728
5339_02,1,0,2,30,0,0,2895,0,77,26
5339_03,1,1,0,33,0,0,0,0,0,0
5342_01,0,0,2,30,0,641,0,0,0,1
5349_01,0,1,1,23,0,0,0,0,0,0
5352_01,0,1,2,13,0,0,0,0,0,0
5357_01,1,1,2,32,0,0,0,0,0,0
5357_02,1,1,2,17,0,0,0,0,0,0
5357_03,1,0,0,37,1,1181,797,0,2490,1
5357_04,1,0,2,49,0,0,300,0,1822,349
5358_01,1,0,2,53,0,0,1634,0,1,503
5364_01,0,1,0,27,0,0,0,177,0,0
5369_01,2,0,2,26,0,178,0,1168,0,0
5369_02,2,0,2,50,0,2335,2,46,1,0
5369_03,2,1,0,17,0,0,0,0,0,0
5370_01,0,0,2,22,0,0,0,906,303,2
5371_01,2,1,2,8,0,0,0,0,0,0
5371_02,2,0,2,42,0,620,0,318,0,16
5371_03,2,1,2,30,0,0,0,0,0,0
5371_04,2,0,0,4,0,0,0,0,0,0
5373_01,0,0,2,27,0,465,0,76,2,883
5376_01,1,1,0,15,0,0,0,0,0,0
5376_02,1,1,2,38,0,0,0,0,0,0
5377_01,1,1,0,51,0,0,0,0,0,0
5381_01,2,0,2,26,0,766,0,145,1284,170
5382_01,1,1,0,34,0,0,439,0,0,0
5382_02,1,1,0,45,0,0,0,0,0,0
5386_01,0,1,2,18,0,0,0,0,0,0
5391_01,0,0,1,21,0,0,1,0,660,0
5393_01,0,0,2,23,0,744,0,0,16,193
5398_01,2,1,2,24,0,0,0,0,0,0
5399_01,0,0,2,20,0,0,50,50,1179,3
5400_01,0,1,2,32,0,0,0,0,0,0
5403_01,0,0,2,22,0,0,0,1,1,785
5405_01,0,0,2,13,0,94,0,0,889,0
5407_01,2,0,2,42,0,0,0,0,0,0
5409_01,0,0,2,19,0,0,0,0,791,0
5417_01,2,0,2,24,0,372,439,1,0,3085
5419_01,0,0,1,45,0,153,111,16,10,488
5426_01,0,0,2,35,0,91,1797,123,0,163
5428_01,0,0,2,16,0,444,0,1,231,84
5428_02,0,1,2,16,0,0,0,0,0,0
5429_01,0,0,2,43,0,49,20,0,0,1075
5432_01,0,0,2,31,0,0,8,1987,0,0
5433_01,1,0,2,28,0,0,4853,0,150,50
5439_01,2,0,2,22,0,1301,0,545,0,8
5442_01,0,0,2,48,0,0,79,0,4,1366
5444_01,0,0,0,20,0,557,164,1,0,0
5448_01,2,0,2,35,0,1400,0,984,0,0
5449_01,0,0,0,23,0,56,272,35,264,0
5456_01,0,0,2,28,0,478,0,202,0,36
5460_01,0,0,1,19,0,24,1,115,37,479
5461_01,1,0,0,45,0,0,2570,0,1510,2777
5464_01,0,0,2,16,0,41,0,0,1029,624
5473_01,0,0,2,3,0,0,0,0,0,0
5473_02,0,0,1,60,0,219,0,0,690,0
5481_01,1,1,2,33,1,0,0,0,0,0
5482_01,0,0,0,25,0,5,471,0,1,216
5482_02,0,0,2,37,0,867,6,0,0,0
5486_01,2,0,2,51,0,29,0,1789,2,0
5493_01,0,1,0,29,0,0,0,0,0,0
5495_01,2,1,2,39,0,0,0,0,0,0
5498_01,0,1,2,29,0,0,0,0,0,0
5498_02,0,1,2,27,0,0,0,0,0,0
5502_01,0,0,2,38,0,0,2016,0,4,0
5503_01,0,0,2,13,0,1601,1,0,1,0
5505_01,0,0,2,33,0,588,1,0,2,64
5505_02,0,0,2,45,0,0,0,0,0,0
5505_03,0,0,0,0,0,0,0,0,0,310
5513_01,0,1,1,18,0,0,0,0,0,0
5513_02,0,1,2,0,0,0,0,0,0,0
5513_03,0,0,2,38,0,28,0,0,696,0
5513_04,0,0,0,0,0,0,0,0,303,0
5516_01,0,0,0,21,0,0,0,9,0,630
5518_01,1,0,0,56,0,166,1006,0,1729,16
5519_01,1,0,2,38,0,0,374,223,629,78
5525_01,2,0,2,35,0,221,10,361,16,8
5532_01,0,0,0,34,0,0,12,706,1,0
5533_01,0,0,2,15,0,4,0,0,697,43
5534_01,0,0,1,22,0,0,225,117,0,317
5542_01,2,0,2,28,0,2287,0,276,16,0
5547_01,0,1,2,18,0,0,0,0,0,0
5548_01,1,0,0,47,0,0,2882,0,324,603
5549_01,1,1,2,23,0,0,0,0,0,0
5553_01,2,1,2,44,0,0,0,0,0,0
5553_02,2,0,2,18,0,163,0,1079,0,0
5554_01,0,1,2,21,0,0,0,177,0,0
5558_01,2,0,2,65,0,1004,0,108,47,22
5562_01,1,1,2,18,0,0,0,0,0,0
5562_02,1,1,0,27,0,0,0,0,0,0
5564_01,0,0,2,16,0,641,0,0,118,814
5565_01,0,0,2,17,0,17,275,0,616,0
5567_01,0,0,2,19,0,1237,0,0,0,7
5570_01,0,1,1,33,0,0,0,0,0,0
5576_01,0,0,2,20,0,296,0,397,0,1
5577_01,0,1,1,10,0,0,0,0,0,0
5577_02,0,0,2,6,0,0,0,0,0,310
5577_03,0,1,2,0,0,0,0,0,0,0
5577_04,0,1,2,0,0,0,439,0,0,0
5577_05,0,1,2,4,0,0,0,0,0,0
5579_01,1,1,2,28,0,0,0,0,0,0
5584_01,2,1,2,27,0,0,0,0,0,0
5584_02,2,0,0,54,0,2083,0,21,0,0
5588_01,2,0,2,24,0,18,25,0,0,1256
5588_02,2,1,2,47,0,0,0,0,0,0
5588_03,2,1,2,16,0,0,0,0,0,0
5588_04,0,0,2,59,0,4,10,1143,0,0
5588_05,2,1,2,31,0,0,0,0,0,0
5590_01,2,1,2,28,0,0,0,0,0,0
5593_01,0,0,2,23,0,219,0,0,0,809
5597_01,0,0,0,19,0,0,680,0,7,0
5600_01,0,1,1,18,0,0,0,0,0,0
5604_01,2,0,1,28,0,394,35,217,0,0
5605_01,0,0,2,13,0,730,0,402,0,0
5607_01,2,1,2,33,0,0,0,0,0,0
5612_01,0,1,2,28,0,0,0,0,0,0
5617_01,0,0,2,17,0,2109,0,0,0,41
5620_01,2,0,2,36,1,79,0,1220,0,0
5620_02,2,0,2,29,1,1221,0,460,0,0
5621_01,0,0,2,18,0,0,0,0,470,340
5624_01,0,1,2,37,0,0,0,0,0,310
5630_01,1,0,2,36,0,0,0,0,0,0
5632_01,1,1,2,44,0,0,0,0,0,0
5633_01,0,0,2,21,0,733,8,130,0,61
5634_01,2,0,2,20,0,270,1,2127,0,181
5635_01,0,0,2,45,0,838,5,0,153,0
5636_01,0,0,2,28,0,0,76,0,5,909
5638_01,0,1,2,20,0,0,0,0,0,0
5641_01,0,1,2,18,0,0,0,0,0,0
5649_01,2,1,0,28,0,0,0,0,0,0
5654_01,0,0,2,19,0,787,2,20,0,0
5656_01,0,0,1,27,0,0,0,632,53,7
5657_01,1,0,0,26,0,0,0,6,2567,2273
5658_01,2,0,2,29,0,921,0,632,705,1
5660_01,2,0,2,18,0,113,0,0,117,817
5664_01,0,0,2,12,0,0,0,0,0,0
5664_02,0,0,2,0,0,0,0,0,0,0
5664_03,0,0,2,2,0,0,0,0,0,0
5664_04,0,0,0,16,0,0,642,72,0,3
5665_01,0,0,2,17,0,18,2,0,0,1020
5666_01,2,0,2,20,0,1864,0,207,0,310
5668_01,1,1,2,30,0,0,0,0,0,0
5669_01,0,1,2,20,0,0,0,0,0,0
5670_01,0,1,1,31,0,0,0,0,0,0
5672_01,0,1,2,13,0,0,0,0,0,0
5675_01,0,0,0,23,0,7,0,651,0,0
5676_01,0,0,2,19,0,0,0,0,0,0
5678_01,2,1,2,18,0,0,0,0,0,0
5678_02,2,1,2,50,0,0,0,0,0,0
5682_01,1,0,0,43,0,0,4048,0,492,310
5683_01,2,0,2,52,0,584,0,97,0,604
5690_01,2,0,2,24,0,1163,439,1,0,124
5691_01,2,1,2,46,0,0,0,0,0,0
5694_01,1,1,2,25,0,0,0,0,0,0
5697_01,0,0,2,53,0,176,1,843,8,0
5699_01,0,0,2,17,0,0,1453,18,1108,23
5703_01,0,0,2,29,0,355,0,706,0,3
5708_01,0,1,2,26,0,0,0,0,0,310
5715_01,1,0,2,35,0,0,1220,1156,34,105
5715_02,1,0,2,51,0,0,3247,0,8,634
5720_01,0,0,2,20,0,0,755,700,116,31
5720_02,0,0,2,19,0,8,1,613,303,10
5731_01,2,0,2,59,0,3513,0,2,25,9
5731_02,2,0,2,23,0,60,0,946,0,0
5734_01,2,1,2,22,0,0,0,0,0,0
5734_02,2,0,2,21,0,170,0,63,385,554
5741_01,0,0,2,25,0,0,0,0,1,1994
5743_01,0,0,2,23,0,1,4,0,636,3
5745_01,0,1,0,15,0,0,0,0,0,0
5749_01,2,0,1,20,0,686,0,0,25,0
5752_01,0,0,0,22,0,0,0,457,47,1504
5753_01,0,0,2,20,0,467,24,0,271,0
5754_01,1,0,2,35,0,37,4,0,2690,1304
5759_01,0,1,2,41,0,0,0,0,0,0
5760_01,0,0,2,18,0,467,941,0,0,0
5762_01,0,0,1,40,0,0,0,88,375,55
5766_01,2,1,2,25,0,0,0,0,0,0
5770_01,1,0,0,31,0,103,9004,0,2,1
5774_01,0,0,2,47,0,0,0,228,0,561
5775_01,2,1,2,29,0,0,0,0,0,0
5782_01,0,0,1,28,0,0,0,9,21,505
5782_02,0,0,2,18,0,693,0,1,0,0
5782_03,0,0,2,19,0,0,725,0,20,0
5782_04,0,1,2,50,0,0,0,0,0,0
5784_01,0,0,2,26,0,0,1666,62,36,0
5787_01,0,0,2,29,0,0,179,844,668,1
5787_02,0,1,2,14,0,0,0,0,0,0
5787_03,0,0,2,14,0,1,804,0,8,65
5789_01,0,0,0,0,0,0,0,0,0,0
5789_02,0,1,1,34,0,0,0,0,0,0
5797_01,1,1,0,23,0,0,0,0,0,0
5798_01,0,0,2,24,0,203,0,154,84,310
5801_01,0,0,2,39,0,0,282,33,19,310
5803_01,0,1,2,22,0,0,0,0,0,0
5805_01,0,0,2,23,0,1723,0,2,0,0
5807_01,0,0,2,26,0,605,0,35,424,0
5815_01,1,0,2,28,0,0,2703,327,3048,50
5815_02,1,0,2,42,0,0,194,0,2146,213
5815_03,1,0,0,37,0,369,1166,1,284,1273
5815_04,1,0,0,45,0,0,595,0,19844,48
5830_01,0,0,2,21,0,0,729,3074,2,373
5832_01,0,0,2,42,0,129,0,14,580,0
5833_01,2,0,2,20,0,49,0,993,6,0
5838_01,0,0,2,61,0,9,695,0,1,0
5841_01,2,0,2,0,0,0,0,0,0,0
5841_02,2,1,2,3,0,0,0,0,0,0
5841_03,0,1,2,18,0,0,0,0,303,0
5845_01,0,1,1,44,0,0,0,0,0,0
5850_01,1,1,0,50,0,0,0,0,0,0
5851_01,2,0,2,18,0,889,57,177,0,0
5851_02,2,0,2,0,0,0,0,0,0,0
5853_01,0,0,2,58,0,0,14,0,871,0
5862_01,0,0,0,50,0,676,78,0,55,0
5864_01,0,0,0,43,0,0,573,0,10,154
5865_01,0,0,2,21,0,0,2914,0,625,1986
5866_01,0,0,0,30,0,1,627,0,0,0
5870_01,0,1,2,20,0,0,0,0,0,0
5872_01,0,0,2,24,0,0,805,23,0,0
5873_01,0,0,2,24,0,0,0,12,161,735
5873_02,0,1,2,37,0,0,0,0,0,0
5873_03,0,0,2,21,0,0,0,0,639,3
5881_01,1,1,2,48,0,0,0,0,0,0
5883_01,1,1,2,33,0,0,0,0,0,0
5884_01,0,0,2,21,0,0,351,61,152,0
5892_01,0,0,2,21,0,1664,185,807,1311,0
5893_01,0,0,2,13,0,645,0,3,281,12
5893_02,0,0,2,5,0,0,0,0,0,0
5895_01,0,0,2,24,0,15,6,6,2624,0
5896_01,0,0,2,37,0,40,7,655,0,0
5899_01,0,0,2,23,0,0,0,9,822,3
5904_01,2,1,2,35,0,0,0,0,0,0
5904_02,2,0,2,24,0,43,42,56,1799,0
5910_01,2,0,0,20,0,91,218,1351,4,977
5911_01,0,0,0,0,0,0,0,177,0,0
5911_02,0,0,2,64,0,696,0,0,104,0
5911_03,0,0,2,31,0,2780,84,0,112,0
5911_04,0,0,1,6,0,0,0,0,0,0
5911_05,0,0,2,3,0,0,0,0,303,0
5911_06,0,1,1,10,0,0,0,0,0,0
5914_01,0,1,2,19,0,0,0,0,0,0
5917_01,0,1,1,19,0,219,0,0,0,0
5918_01,0,1,2,46,0,0,0,0,0,0
5926_01,0,1,2,25,0,0,0,0,0,0
5929_01,0,0,2,27,0,0,231,478,0,38
5932_01,0,0,0,23,0,0,172,0,0,516
5935_01,0,0,2,20,0,38,91,141,147,386
5936_01,1,1,2,24,0,0,0,0,0,0
5936_02,1,1,0,50,0,0,0,0,0,0
5936_03,1,0,2,44,0,0,805,1,5387,68
5936_04,1,0,2,28,0,0,3543,0,0,897
5936_05,1,0,2,25,1,0,1220,2646,4018,4435
5937_01,0,1,0,14,0,0,0,0,0,0
5940_01,0,0,1,21,0,0,0,0,50,485
5942_01,1,1,2,16,0,0,0,0,0,0
5942_02,1,1,0,25,0,0,0,0,0,0
5943_01,2,0,2,41,0,518,0,983,795,433
5948_01,2,0,2,20,0,799,0,571,9,0
5958_01,0,0,1,24,0,0,0,470,142,0
5961_01,1,1,0,31,0,0,0,0,0,0
5961_02,1,1,0,23,0,0,0,0,0,0
5962_01,0,0,2,54,0,4,88,783,0,32
5964_01,1,1,0,26,0,0,0,0,0,0
5964_02,1,1,2,49,1,0,0,0,0,310
5966_01,0,0,0,0,0,0,0,0,0,0
5966_02,0,1,0,17,0,0,0,0,0,0
5978_01,0,0,2,22,0,934,11,2,1,0
5978_02,0,0,2,11,0,0,0,0,0,0
5979_01,2,1,0,28,0,0,0,0,0,0
5982_01,0,0,2,17,0,0,0,0,898,1
5996_01,0,1,2,47,0,0,0,0,0,0
5997_01,2,0,0,29,0,171,490,519,0,0
5997_02,2,1,2,46,0,0,0,0,0,0
6002_01,2,1,2,66,0,0,0,0,0,0
6005_01,0,0,2,0,0,0,0,0,0,0
6005_02,0,0,2,5,0,0,0,0,0,0
6005_03,0,0,2,1,0,0,0,0,0,0
6005_04,0,0,2,42,0,1,0,11,1185,4326
6005_05,0,1,2,5,0,0,0,0,0,0
6009_01,1,0,2,28,0,0,338,0,113,2887
6009_02,1,0,2,41,0,0,1954,318,2554,724
6012_01,2,0,2,30,0,249,0,269,223,717
6013_01,0,1,2,26,0,0,0,0,0,0
6018_01,0,0,2,16,0,780,6,273,48,0
6021_01,0,1,2,22,0,0,0,0,0,0
6023_01,0,0,0,20,0,0,76,3,0,492
6037_01,0,1,1,44,0,0,0,0,0,0
6044_01,0,0,2,36,0,42,27,217,12,803
6044_02,0,0,1,6,0,0,0,0,0,0
6046_01,0,0,1,13,0,1,154,486,43,0
6050_01,2,1,2,22,0,0,0,0,0,0
6051_01,2,0,2,69,0,7407,0,0,0,0
6051_02,2,0,2,40,0,1102,512,156,8,0
